7,4,4,6,-3,-14,6,2,13,-19,-1,2,6,-6,-22,-1,-46,-7,-127,-7,8,6,-7,9,9,-1,1,-3,-3,-1,6,-12,-5,-11,-10,-7,3,-3,-6,-17,-45,5,-4,0,-7,-6,9,-5,-4,-76,-31,-9,-2,6,-104,-4,-30,-35,-64,-56,-8,-5,7,-70
-7,3,-4,6,3,4,-7,-4,-25,-20,7,7,-7,-3,-27,6,11,0,-5,-8,-6,7,-10,7,0,-3,-7,3,-4,1,1,0,-1,1,7,-2,7,-5,-8,37,-13,-2,7,1,4,6,-3,4,-7,-11,-27,0,7,6,12,-4,-1,25,-9,-3,-3,-1,7,9
-3,7,5,6,-2,-1,-4,3,-4,-5,0,1,1,1,-10,4,-2,0,-11,0,-3,-9,10,-11,-2,1,1,-7,-1,3,1,-5,-4,-2,-1,0,-3,1,2,0,39,-1,-5,-2,-3,0,-4,3,-5,-20,-19,-1,-2,-2,-9,4,-3,-18,-12,1,-3,-6,-8,-6
-8,4,7,4,7,14,-8,3,-22,27,0,-5,6,11,15,-7,-2,6,-5,-8,-12,-11,-3,1,-15,3,3,-6,8,6,1,7,-7,6,2,-4,-6,-4,6,-8,-10,-5,5,-5,-1,-3,-3,-5,-1,4,13,6,5,0,-9,8,-6,-9,3,-5,-1,-3,-7,-9
7,2,-1,4,-4,-12,-6,-7,-4,-43,-7,7,6,-4,-42,6,-2,-7,-87,3,-10,-8,3,9,26,-6,5,-2,5,5,-5,-7,3,-23,-19,3,5,7,-9,3,0,7,8,-7,-4,2,-4,4,-6,0,15,-18,6,-6,-7,-5,6,-14,-14,-12,4,-7,-1,12
-1,4,-8,3,-2,-8,-6,-2,-3,-10,0,-1,-7,-4,-67,-1,-16,-2,-96,-6,-7,3,-6,7,19,4,0,-56,5,-4,7,-3,3,-5,-8,2,-5,-4,-6,-13,5,7,-1,-4,1,-7,5,6,7,-11,-32,-4,-5,-2,-17,-5,-1,16,-7,-20,-4,-4,2,11
0,1,-5,-3,3,17,7,8,-31,17,-3,-10,-5,17,28,-3,-13,1,-16,-7,-5,12,2,-7,-34,18,-4,5,3,-1,-7,16,-6,10,10,-8,4,-7,6,-7,-14,-1,-6,-4,4,-3,-16,-7,-4,6,-27,6,0,5,1,-1,-6,-13,7,-5,-6,-1,2,12
2,-1,1,-2,-1,-39,-5,1,6,-63,-1,3,8,-35,-27,4,-1,4,-5,7,11,-2,6,0,-83,-16,6,18,4,5,-1,-46,9,-13,-12,-1,6,3,-13,-4,-1,3,3,4,5,7,12,0,-1,0,-24,-13,-7,-1,2,2,-3,-15,-9,15,-2,-5,-5,8
-4,3,6,8,4,-25,4,-1,-11,-46,-2,5,0,-22,-22,-2,-8,-7,-35,0,12,-17,5,6,37,-16,7,17,2,-2,0,-25,1,-10,-17,5,8,0,-19,6,2,-2,0,-6,-8,-6,0,0,3,-18,-19,-12,2,1,-1,2,8,8,-20,3,5,3,-1,-7
1,-1,-4,7,3,5,-3,0,-22,23,6,1,5,-2,4,-6,4,-5,54,-5,-1,-35,-3,11,4,-8,-3,-3,-5,2,-2,-14,2,-6,-11,-1,2,2,-14,0,-2,-7,6,4,4,8,2,-8,-4,-20,2,-3,4,7,1,-7,-1,-6,10,0,-7,-6,6,-1
